date,symbol,open,high,low,close,volume
2023-05-26,QQQ,340.760009765625,349.25,340.6600036621094,348.3999938964844,63007000
2023-05-26,SPY,415.3299865722656,420.7699890136719,415.25,420.0199890136719,93830000
2023-05-30,IVV,423.9100036621094,424.42999267578125,420.6199951171875,422.0299987792969,3239600
2023-05-30,QQQ,352.7099914550781,353.92999267578125,348.5299987792969,349.9800109863281,72652200
2023-05-30,SPY,422.0299987792969,422.5799865722656,418.739990234375,420.17999267578125,72216000
2023-05-31,IVV,420.1099853515625,421.07000732421875,418.07000732421875,419.42999267578125,4479600
2023-05-31,QQQ,348.3699951171875,350.6000061035156,346.510009765625,347.989990234375,65105400
2023-05-31,SPY,418.2799987792969,419.2200012207031,416.2200012207031,417.8500061035156,110811800
2023-06-01,IVV,419.9599914550781,424.79998779296875,418.70001220703125,423.75,3786300
2023-06-01,QQQ,347.7300109863281,353.3599853515625,346.6600036621094,352.010009765625,50488600
2023-06-01,SPY,418.0899963378906,422.9200134277344,416.7900085449219,421.82000732421875,88865000
2023-06-02,IVV,426.3699951171875,430.6700134277344,425.8800048828125,429.7900085449219,4525700
2023-06-02,QQQ,353.79998779296875,355.8299865722656,352.010009765625,354.6499938964844,53372100
2023-06-02,SPY,424.5,428.739990234375,423.95001220703125,427.9200134277344,91426200
2023-06-05,IVV,430.2200012207031,431.57000732421875,428.29998779296875,429.04998779296875,4318300
2023-06-05,QQQ,354.42999267578125,357.5,353.8500061035156,354.8999938964844,47266200
2023-06-05,SPY,428.2799987792969,429.6199951171875,426.3699951171875,427.1000061035156,65460200
2023-06-06,IVV,428.5899963378906,430.5,427.9200134277344,429.9599914550781,3539900
2023-06-06,QQQ,354.2799987792969,355.82000732421875,352.92999267578125,354.8399963378906,41390400
2023-06-06,SPY,426.6700134277344,428.5799865722656,425.989990234375,428.0299987792969,64022200
2023-06-07,IVV,429.0199890136719,430.2099914550781,426.70001220703125,427.2099914550781,4047400
2023-06-07,QQQ,355.1300048828125,357.1199951171875,348.17999267578125,348.82000732421875,69225900
2023-06-07,SPY,428.44000244140625,429.6199951171875,426.1099853515625,426.54998779296875,85373300
2023-06-08,IVV,427.1400146484375,430.20001220703125,426.42999267578125,429.67999267578125,3472100
2023-06-08,QQQ,349.1199951171875,353.6199951171875,348.8900146484375,353.1499938964844,47153900
2023-06-08,SPY,426.6199951171875,429.6000061035156,425.82000732421875,429.1300048828125,61952800
2023-06-09,IVV,430.5400085449219,432.6000061035156,429.4800109863281,430.5400085449219,4140600
2023-06-09,QQQ,354.6300048828125,357.6600036621094,353.0299987792969,354.5,53196900
2023-06-09,SPY,429.9599914550781,431.989990234375,428.8699951171875,429.8999938964844,85742800
2023-06-12,IVV,431.489990234375,434.489990234375,430.7699890136719,434.45001220703125,4287900
2023-06-12,QQQ,356.19000244140625,360.5899963378906,355.20001220703125,360.489990234375,44606500
2023-06-12,SPY,430.9200134277344,433.8800048828125,430.1700134277344,433.79998779296875,76104300
2023-06-13,IVV,435.9700012207031,437.9800109863281,435.260009765625,437.2900085449219,5444500
2023-06-13,QQQ,363.2900085449219,364.1099853515625,360.0299987792969,363.260009765625,57097800
2023-06-13,SPY,435.32000732421875,437.3299865722656,434.6300048828125,436.6600036621094,95899700
2023-06-14,IVV,437.6499938964844,439.7200012207031,434.239990234375,437.79998779296875,5958000
2023-06-14,QQQ,363.2699890136719,366.19000244140625,360.4200134277344,365.8999938964844,69525600
2023-06-14,SPY,437.010009765625,439.05999755859375,433.5899963378906,437.17999267578125,100612100
2023-06-15,IVV,437.010009765625,444.57000732421875,436.8699951171875,443.2099914550781,5928700
2023-06-15,QQQ,364.6099853515625,371.7699890136719,363.9800109863281,370.260009765625,71138800
2023-06-15,SPY,436.3299865722656,443.8999938964844,436.2300109863281,442.6000061035156,110303100
2023-06-16,IVV,445.3900146484375,445.4800109863281,441.25,441.6300048828125,6474300
2023-06-16,QQQ,372.7200012207031,372.8500061035156,367.4800109863281,367.92999267578125,80932000
2023-06-16,SPY,443.0199890136719,443.6099853515625,438.9700012207031,439.4599914550781,114165800
2023-06-20,IVV,439.7200012207031,441.5299987792969,437.29998779296875,439.5400085449219,4505800
2023-06-20,QQQ,365.95001220703125,368.32000732421875,363.8900146484375,366.8999938964844,49204700
2023-06-20,SPY,437.45001220703125,438.3699951171875,435.0299987792969,437.17999267578125,76160400
2023-06-21,IVV,438.44000244140625,439.4700012207031,436.6400146484375,437.2200012207031,4067600
2023-06-21,QQQ,365.739990234375,366.17999267578125,360.9599914550781,361.8999938964844,53378300
2023-06-21,SPY,436.1600036621094,436.989990234375,434.3299865722656,434.94000244140625,76982300
2023-06-22,IVV,436.25,438.8999938964844,435.8599853515625,438.79998779296875,2511300
2023-06-22,QQQ,360.6300048828125,366.3299865722656,360.2200012207031,366.1700134277344,47603000
2023-06-22,SPY,433.95001220703125,436.6199951171875,433.6000061035156,436.510009765625,70637200
2023-06-23,IVV,435.19000244140625,437.3500061035156,434.75,435.4599914550781,2651400
2023-06-23,QQQ,362.2099914550781,364.8800048828125,360.82000732421875,362.5400085449219,48922900
2023-06-23,SPY,432.92999267578125,435.05999755859375,432.4700012207031,433.2099914550781,92074500
2023-06-26,IVV,434.8900146484375,436.8599853515625,433.44000244140625,433.6199951171875,4936600
2023-06-26,QQQ,362.0,364.8399963378906,357.5899963378906,357.67999267578125,52685500
2023-06-26,SPY,432.6199951171875,434.6099853515625,431.19000244140625,431.44000244140625,72823600
2023-06-27,IVV,434.6400146484375,439.0799865722656,433.5199890136719,438.4200134277344,5254400
2023-06-27,QQQ,359.25,364.57000732421875,358.510009765625,363.8299865722656,49428100
2023-06-27,SPY,432.3500061035156,436.80999755859375,431.8800048828125,436.1700134277344,72813700
2023-06-28,IVV,437.3500061035156,439.75,436.70001220703125,438.55999755859375,3445600
2023-06-28,QQQ,361.9800109863281,366.5199890136719,361.8999938964844,364.5400085449219,46498000
2023-06-28,SPY,435.04998779296875,437.44000244140625,434.4100036621094,436.3900146484375,75636000
2023-06-29,IVV,438.2200012207031,440.5899963378906,437.8800048828125,440.30999755859375,3389400
2023-06-29,QQQ,364.239990234375,364.8900146484375,362.1400146484375,363.80999755859375,46151000
2023-06-29,SPY,435.9599914550781,438.2799987792969,435.5400085449219,438.1099853515625,67882300
2023-06-30,IVV,443.75,446.6199951171875,443.45001220703125,445.7099914550781,5137700
2023-06-30,QQQ,367.54998779296875,370.489990234375,367.2300109863281,369.4200134277344,58712500
2023-06-30,SPY,441.44000244140625,444.29998779296875,441.1099853515625,443.2799987792969,104964000
2023-07-03,IVV,445.2300109863281,446.42999267578125,444.9599914550781,446.3500061035156,1928100
2023-07-03,QQQ,370.07000732421875,370.92999267578125,368.9700012207031,370.2900085449219,19432900
2023-07-03,SPY,442.9200134277344,444.0799865722656,442.6300048828125,443.7900085449219,32793400
2023-07-05,IVV,444.19000244140625,446.3599853515625,444.19000244140625,445.5799865722656,6217000
2023-07-05,QQQ,368.70001220703125,372.010009765625,368.6600036621094,370.2799987792969,34460900
2023-07-05,SPY,441.9100036621094,443.8900146484375,441.8999938964844,443.1300048828125,58418400
2023-07-06,IVV,441.79998779296875,442.3999938964844,439.3500061035156,441.92999267578125,3248800
2023-07-06,QQQ,366.510009765625,367.9100036621094,364.5199890136719,367.4599914550781,49374700
2023-07-06,SPY,439.4200134277344,440.1000061035156,437.05999755859375,439.6600036621094,80658300
2023-07-07,IVV,440.94000244140625,444.9599914550781,440.5899963378906,440.79998779296875,3441700
2023-07-07,QQQ,367.2300109863281,370.4800109863281,366.010009765625,366.239990234375,47133700
2023-07-07,SPY,438.6300048828125,442.6400146484375,438.29998779296875,438.54998779296875,86134200
2023-07-10,IVV,440.4800109863281,442.1400146484375,439.8800048828125,441.9700012207031,2526300
2023-07-10,QQQ,365.9599914550781,367.04998779296875,363.4100036621094,366.3599853515625,48498800
2023-07-10,SPY,438.17999267578125,439.8399963378906,437.5899963378906,439.6600036621094,62443500
2023-07-11,IVV,442.7799987792969,445.29998779296875,441.75,444.94000244140625,4775400
2023-07-11,QQQ,366.7900085449219,368.6300048828125,364.6199951171875,368.1700134277344,38214100
2023-07-11,SPY,440.45001220703125,442.9700012207031,439.44000244140625,442.4599914550781,64463800
2023-07-12,IVV,448.80999755859375,449.8299865722656,447.2799987792969,448.2799987792969,4714000
2023-07-12,QQQ,372.3399963378906,374.19000244140625,370.29998779296875,372.82000732421875,61975400
2023-07-12,SPY,446.3900146484375,447.4800109863281,444.9100036621094,446.0199890136719,91924500
2023-07-13,IVV,450.25,452.7799987792969,449.80999755859375,452.1000061035156,4179500
2023-07-13,QQQ,376.04998779296875,379.989990234375,375.4599914550781,379.1499938964844,46960000
2023-07-13,SPY,447.8999938964844,450.3800048828125,447.45001220703125,449.55999755859375,72425200
2023-07-14,IVV,452.8999938964844,453.75,450.9700012207031,451.6499938964844,3437800
2023-07-14,QQQ,379.5899963378906,382.8599853515625,378.17999267578125,379.07000732421875,55148500
2023-07-14,SPY,450.4800109863281,451.3599853515625,448.489990234375,449.2799987792969,69815800
2023-07-17,IVV,451.4700012207031,454.3299865722656,451.45001220703125,453.3299865722656,4499600
2023-07-17,QQQ,379.79998779296875,383.5,379.30999755859375,382.6099853515625,40868900
2023-07-17,SPY,449.1300048828125,451.92999267578125,449.0799865722656,450.8399963378906,52680200
2023-07-18,IVV,452.8500061035156,457.2900085449219,452.44000244140625,456.6199951171875,6453300
2023-07-18,QQQ,381.9599914550781,387.1300048828125,380.0,385.739990234375,55262000
2023-07-18,SPY,450.5,454.8599853515625,450.04998779296875,454.19000244140625,80668200
2023-07-19,IVV,457.45001220703125,458.82000732421875,456.7900085449219,457.4599914550781,3182200
2023-07-19,QQQ,386.82000732421875,387.9800109863281,384.29998779296875,385.6499938964844,54093000
2023-07-19,SPY,455.010009765625,456.42999267578125,454.1099853515625,455.20001220703125,65891700
2023-07-20,IVV,456.5799865722656,457.489990234375,453.8599853515625,454.6099853515625,10647100
2023-07-20,QQQ,382.6099853515625,384.1000061035156,375.7200012207031,376.760009765625,71941700
2023-07-20,SPY,454.1700134277344,455.1000061035156,451.44000244140625,452.17999267578125,70591600
2023-07-21,IVV,456.3699951171875,456.5799865722656,454.5799865722656,454.6000061035156,3502300
2023-07-21,QQQ,379.17999267578125,379.9200134277344,375.19000244140625,375.6300048828125,60499600
2023-07-21,SPY,453.9599914550781,454.1700134277344,452.1700134277344,452.17999267578125,71275600
2023-07-24,IVV,455.7799987792969,457.44000244140625,455.1600036621094,456.6099853515625,2631900
2023-07-24,QQQ,376.6199951171875,377.5799865722656,374.3399963378906,376.2300109863281,40380100
2023-07-24,SPY,453.3699951171875,455.0400085449219,452.29998779296875,454.20001220703125,54023400
2023-07-25,IVV,456.32000732421875,459.1600036621094,456.25,457.8399963378906,3987000
2023-07-25,QQQ,376.95001220703125,380.4700012207031,376.92999267578125,378.7799987792969,38894400
2023-07-25,SPY,453.9200134277344,456.739990234375,453.8699951171875,455.44000244140625,55191200
2023-07-26,IVV,456.8900146484375,459.3599853515625,455.7900085449219,457.8800048828125,5592100
2023-07-26,QQQ,377.7200012207031,379.239990234375,375.17999267578125,377.5199890136719,47075700
2023-07-26,SPY,454.4700012207031,456.989990234375,453.3800048828125,455.510009765625,71052900
2023-07-27,IVV,461.489990234375,461.8800048828125,453.9599914550781,454.9200134277344,3413300
2023-07-27,QQQ,383.07000732421875,384.7099914550781,375.30999755859375,376.6199951171875,63940200
2023-07-27,SPY,459.0199890136719,459.44000244140625,451.54998779296875,452.489990234375,92194400
2023-07-28,IVV,458.239990234375,460.260009765625,457.5,459.2200012207031,4258700
2023-07-28,QQQ,380.739990234375,384.5199890136719,380.2200012207031,383.4800109863281,56902900
2023-07-28,SPY,455.8800048828125,457.7799987792969,452.489990234375,456.9200134277344,80011800
2023-07-31,IVV,459.8500061035156,460.5799865722656,458.489990234375,460.17999267578125,3947300
2023-07-31,QQQ,383.7900085449219,384.8800048828125,382.3399963378906,383.67999267578125,44019900
2023-07-31,SPY,457.4100036621094,458.1600036621094,456.04998779296875,457.7900085449219,62040400
2023-08-01,IVV,458.739990234375,459.6199951171875,457.92999267578125,458.8999938964844,3752800
2023-08-01,QQQ,382.30999755859375,383.55999755859375,380.69000244140625,382.7900085449219,41060600
2023-08-01,SPY,456.2699890136719,457.25,455.489990234375,456.4800109863281,55291500
2023-08-02,IVV,455.6700134277344,455.9100036621094,451.739990234375,452.489990234375,3256300
2023-08-02,QQQ,379.260009765625,379.260009765625,373.1300048828125,374.3900146484375,72687100
2023-08-02,SPY,453.25,453.5199890136719,449.3500061035156,450.1300048828125,93933400
2023-08-03,IVV,450.4200134277344,453.1099853515625,449.75,451.19000244140625,3274500
2023-08-03,QQQ,371.94000244140625,375.95001220703125,371.7699890136719,373.7900085449219,47666400
2023-08-03,SPY,448.0400085449219,450.7900085449219,447.3699951171875,448.8399963378906,64276100
2023-08-04,IVV,453.1300048828125,455.2799987792969,448.6499938964844,449.0899963378906,4359900
2023-08-04,QQQ,375.75,378.1000061035156,371.5299987792969,372.0400085449219,61702800
2023-08-04,SPY,450.7200012207031,452.8999938964844,446.2699890136719,446.80999755859375,100128900
2023-08-07,IVV,451.1000061035156,453.239990234375,450.3900146484375,453.05999755859375,2223600
2023-08-07,QQQ,373.8800048828125,375.2900085449219,371.510009765625,375.19000244140625,37230400
2023-08-07,SPY,448.7099914550781,450.8699951171875,447.989990234375,450.7099914550781,58357500
2023-08-08,IVV,450.42999267578125,451.5799865722656,447.6499938964844,451.1600036621094,3554600
2023-08-08,QQQ,372.6400146484375,372.6600036621094,368.82000732421875,372.0,44726500
2023-08-08,SPY,448.0799865722656,450.70001220703125,445.2699890136719,448.75,71361300
2023-08-09,IVV,451.4100036621094,451.57000732421875,447.3299865722656,448.1099853515625,2838200
2023-08-09,QQQ,372.2900085449219,372.45001220703125,367.1400146484375,367.9100036621094,51150900
2023-08-09,SPY,449.0299987792969,449.20001220703125,444.9599914550781,445.75,78789600
2023-08-10,IVV,450.55999755859375,454.1000061035156,447.07000732421875,448.30999755859375,4508500
2023-08-10,QQQ,370.9700012207031,374.3599853515625,367.0400085449219,368.5899963378906,72035300
2023-08-10,SPY,448.19000244140625,451.70001220703125,444.70001220703125,445.9100036621094,93005500
2023-08-11,IVV,446.3299865722656,449.0400085449219,445.70001220703125,448.0400085449219,3757800
2023-08-11,QQQ,365.989990234375,368.0,364.69000244140625,366.239990234375,48707200
2023-08-11,SPY,443.9700012207031,446.70001220703125,443.3500061035156,445.6499938964844,68690900
2023-08-14,IVV,447.0299987792969,450.510009765625,446.760009765625,450.44000244140625,2387400
2023-08-14,QQQ,365.42999267578125,370.4700012207031,364.70001220703125,370.3500061035156,42130800
2023-08-14,SPY,444.70001220703125,448.1099853515625,444.3800048828125,448.1099853515625,47867400
2023-08-15,IVV,448.69000244140625,448.9800109863281,444.6499938964844,445.3399963378906,5019300
2023-08-15,QQQ,369.3599853515625,370.1700134277344,365.739990234375,366.4200134277344,45539900
2023-08-15,SPY,446.2699890136719,446.6400146484375,442.29998779296875,442.8900146484375,75707500
2023-08-16,IVV,444.82000732421875,446.5299987792969,441.8699951171875,442.010009765625,2896100
2023-08-16,QQQ,365.8699951171875,367.42999267578125,362.44000244140625,362.5400085449219,53190500
2023-08-16,SPY,442.4599914550781,444.17999267578125,439.5299987792969,439.6400146484375,80107200
2023-08-17,IVV,443.45001220703125,443.760009765625,438.07000732421875,438.6099853515625,3991000
2023-08-17,QQQ,363.9599914550781,364.30999755859375,358.1600036621094,358.5799865722656,62604300
2023-08-17,SPY,441.1600036621094,441.42999267578125,435.75,436.2900085449219,95711300
2023-08-18,IVV,435.6300048828125,439.8599853515625,435.2900085449219,438.69000244140625,3164000
2023-08-18,QQQ,355.260009765625,359.4100036621094,354.7099914550781,358.1300048828125,61191400
2023-08-18,SPY,433.3699951171875,437.57000732421875,433.010009765625,436.5,98852000
2023-08-21,IVV,439.8399963378906,442.44000244140625,437.6199951171875,441.6499938964844,3250900
2023-08-21,QQQ,359.6199951171875,364.5899963378906,359.1499938964844,363.8999938964844,50696500
2023-08-21,SPY,437.54998779296875,440.1099853515625,435.32000732421875,439.3399963378906,68719000
2023-08-22,IVV,443.5299987792969,443.5799865722656,439.8900146484375,440.3900146484375,4920800
2023-08-22,QQQ,366.54998779296875,366.55999755859375,362.67999267578125,363.3800048828125,44530200
2023-08-22,SPY,441.17999267578125,441.17999267578125,437.57000732421875,438.1499938964844,64994200
2023-08-23,IVV,441.489990234375,446.010009765625,441.42999267578125,445.25,2857300
2023-08-23,QQQ,364.5799865722656,370.2200012207031,364.3599853515625,369.1099853515625,51770600
2023-08-23,SPY,439.25,443.6700134277344,439.1000061035156,443.0299987792969,68441000
2023-08-24,IVV,447.0,447.54998779296875,439.1700134277344,439.2699890136719,3583900
2023-08-24,QQQ,372.6400146484375,372.739990234375,361.010009765625,361.2200012207031,66842500
2023-08-24,SPY,444.69000244140625,445.2200012207031,436.8599853515625,436.8900146484375,88517300
2023-08-25,IVV,441.0400085449219,443.69000244140625,437.3399963378906,442.4100036621094,4118100
2023-08-25,QQQ,362.07000732421875,365.739990234375,358.5799865722656,364.0199890136719,69960500
2023-08-25,SPY,438.67999267578125,441.29998779296875,435.0,439.9700012207031,102325100
2023-08-28,IVV,444.6400146484375,445.80999755859375,443.25,445.0799865722656,2583100
2023-08-28,QQQ,366.989990234375,367.7099914550781,364.25,366.760009765625,40910000
2023-08-28,SPY,442.239990234375,443.3999938964844,439.9700012207031,442.760009765625,61595400
2023-08-29,IVV,445.0799865722656,451.8800048828125,444.8900146484375,451.510009765625,3983800
2023-08-29,QQQ,366.55999755859375,375.1300048828125,366.2300109863281,374.7699890136719,58492400
2023-08-29,SPY,442.6499938964844,449.45001220703125,442.4599914550781,449.1600036621094,83081900
2023-08-30,IVV,451.989990234375,454.1199951171875,451.2200012207031,453.489990234375,2811800
2023-08-30,QQQ,374.8800048828125,377.45001220703125,373.8599853515625,376.8599853515625,41731500
2023-08-30,SPY,449.510009765625,451.6700134277344,448.7799987792969,451.010009765625,69053900
2023-08-31,IVV,454.1300048828125,455.29998779296875,452.6400146484375,452.69000244140625,3881300
2023-08-31,QQQ,376.94000244140625,379.7200012207031,376.8699951171875,377.989990234375,35730700
2023-08-31,SPY,451.6499938964844,452.8299865722656,450.1600036621094,450.3500061035156,66084600
2023-09-01,IVV,455.7200012207031,456.1300048828125,452.19000244140625,453.6499938964844,2852900
2023-09-01,QQQ,380.3999938964844,380.8299865722656,376.0799865722656,377.5899963378906,39801200
2023-09-01,SPY,453.1700134277344,453.6700134277344,449.67999267578125,451.19000244140625,58944100
2023-09-05,IVV,453.2099914550781,453.54998779296875,451.6199951171875,451.70001220703125,2289800
2023-09-05,QQQ,376.7699890136719,379.30999755859375,375.8299865722656,378.07000732421875,32344200
2023-09-05,SPY,450.7300109863281,451.05999755859375,449.1700134277344,449.239990234375,55166200
2023-09-06,IVV,450.8699951171875,450.94000244140625,446.2300109863281,448.55999755859375,6316100
2023-09-06,QQQ,377.2799987792969,377.6300048828125,372.70001220703125,374.739990234375,42998700
2023-09-06,SPY,448.3999938964844,448.510009765625,443.80999755859375,446.2200012207031,70758500
2023-09-07,IVV,445.489990234375,447.9700012207031,445.1600036621094,447.32000732421875,2310300
2023-09-07,QQQ,370.2099914550781,372.8500061035156,369.1499938964844,372.05999755859375,52060700
2023-09-07,SPY,443.1099853515625,445.54998779296875,442.75,444.8500061035156,70355400
2023-09-08,IVV,447.25,449.5199890136719,446.9599914550781,447.8699951171875,2787800
2023-09-08,QQQ,372.010009765625,374.8500061035156,371.6000061035156,372.5799865722656,35800100
2023-09-08,SPY,444.8999938964844,447.1099853515625,444.5299987792969,445.5199890136719,61659700
2023-09-11,IVV,450.69000244140625,451.2099914550781,448.9200134277344,450.8999938964844,3671200
2023-09-11,QQQ,375.6600036621094,377.489990234375,373.6600036621094,376.9700012207031,39936600
2023-09-11,SPY,448.239990234375,448.7699890136719,446.4700012207031,448.45001220703125,60180100
2023-09-12,IVV,449.4200134277344,450.989990234375,447.8399963378906,448.4599914550781,2648700
2023-09-12,QQQ,375.2699890136719,376.95001220703125,372.5,372.7900085449219,41391000
2023-09-12,SPY,446.95001220703125,448.5299987792969,445.3900146484375,445.989990234375,67565400
2023-09-13,IVV,448.6499938964844,450.1600036621094,447.5199890136719,448.8800048828125,3020300
2023-09-13,QQQ,373.0299987792969,375.8399963378906,371.8800048828125,374.2099914550781,46300700
2023-09-13,SPY,446.2200012207031,447.7099914550781,445.0799865722656,446.510009765625,60199300
2023-09-14,IVV,451.57000732421875,453.54998779296875,450.1700134277344,452.8900146484375,3546900
2023-09-14,QQQ,375.989990234375,378.2699890136719,373.8900146484375,377.2699890136719,48039400
2023-09-14,SPY,449.07000732421875,451.0799865722656,447.7200012207031,450.3599853515625,83430800
2023-09-15,IVV,451.2099914550781,451.5,446.9700012207031,447.04998779296875,5239500
2023-09-15,QQQ,375.9100036621094,376.32000732421875,369.8599853515625,370.80999755859375,69811200
2023-09-15,SPY,447.1400146484375,447.4800109863281,442.9200134277344,443.3699951171875,111848900
2023-09-18,IVV,447.04998779296875,448.9800109863281,446.6000061035156,447.82000732421875,4152700
2023-09-18,QQQ,369.32000732421875,371.7900085449219,369.0299987792969,370.6600036621094,36903500
2023-09-18,SPY,443.04998779296875,444.9700012207031,442.55999755859375,443.6300048828125,55752200
2023-09-19,IVV,446.6700134277344,447.2900085449219,443.94000244140625,446.82000732421875,3575500
2023-09-19,QQQ,369.32000732421875,370.67999267578125,366.79998779296875,369.8699951171875,37621700
2023-09-19,SPY,442.67999267578125,443.2900085449219,439.94000244140625,442.7099914550781,66514600
2023-09-20,IVV,448.010009765625,448.4599914550781,442.3999938964844,442.5899963378906,5467300
2023-09-20,QQQ,370.95001220703125,371.30999755859375,364.4599914550781,364.5400085449219,45514200
2023-09-20,SPY,444.010009765625,444.44000244140625,438.42999267578125,438.6400146484375,82562600
2023-09-21,IVV,439.6400146484375,439.9100036621094,435.1400146484375,435.3399963378906,5076600
2023-09-21,QQQ,360.79998779296875,361.6000061035156,357.69000244140625,357.8599853515625,69734800
2023-09-21,SPY,435.70001220703125,435.9700012207031,431.2300109863281,431.3900146484375,104095800
2023-09-22,IVV,436.3999938964844,438.0299987792969,433.8999938964844,434.29998779296875,9350800
2023-09-22,QQQ,359.6300048828125,361.79998779296875,357.5899963378906,357.9100036621094,51589700
2023-09-22,SPY,432.45001220703125,434.1000061035156,429.989990234375,430.4200134277344,100829700
2023-09-25,IVV,432.989990234375,436.17999267578125,432.6099853515625,436.1000061035156,4413100
2023-09-25,QQQ,356.92999267578125,359.70001220703125,355.92999267578125,359.6099853515625,39168000
2023-09-25,SPY,429.1700134277344,432.2699890136719,428.7200012207031,432.2300109863281,70874500
2023-09-26,IVV,431.04998779296875,431.7099914550781,426.8999938964844,427.760009765625,4887400
2023-09-26,QQQ,356.989990234375,357.5400085449219,353.2099914550781,354.2099914550781,53657700
2023-09-26,SPY,429.0899963378906,429.82000732421875,425.0199890136719,425.8800048828125,96168400
2023-09-27,IVV,428.94000244140625,429.5400085449219,424.1600036621094,427.8699951171875,6664500
2023-09-27,QQQ,355.3800048828125,356.9800109863281,351.3599853515625,355.0400085449219,56066000
2023-09-27,SPY,427.0899963378906,427.6700134277344,422.2900085449219,426.04998779296875,104705800
2023-09-28,IVV,427.3500061035156,432.1300048828125,426.739990234375,430.3699951171875,4871000
2023-09-28,QQQ,354.1099853515625,360.1700134277344,353.239990234375,358.010009765625,56453300
2023-09-28,SPY,425.4800109863281,430.25,424.8699951171875,428.5199890136719,92258300
2023-09-29,IVV,433.6199951171875,433.7200012207031,427.8399963378906,429.42999267578125,6239100
2023-09-29,QQQ,361.5400085449219,362.95001220703125,357.0199890136719,358.2699890136719,64829600
2023-09-29,SPY,431.6700134277344,431.8500061035156,425.9100036621094,427.4800109863281,115111300
2023-10-02,IVV,428.489990234375,430.4700012207031,426.3599853515625,429.2799987792969,4666900
2023-10-02,QQQ,358.5400085449219,362.67999267578125,357.9200134277344,361.260009765625,51625100
2023-10-02,SPY,426.6199951171875,428.6000061035156,424.4599914550781,427.30999755859375,83798600
2023-10-03,IVV,426.9200134277344,428.5400085449219,422.0299987792969,423.55999755859375,5467000
2023-10-03,QQQ,358.7799987792969,361.010009765625,353.2799987792969,354.9200134277344,60478500
2023-10-03,SPY,425.05999755859375,427.3699951171875,420.17999267578125,421.5899963378906,103760600
2023-10-04,IVV,423.8999938964844,427.30999755859375,422.4599914550781,426.55999755859375,3560200
2023-10-04,QQQ,355.7699890136719,360.6099853515625,355.29998779296875,359.75,54786700
2023-10-04,SPY,422.07000732421875,425.42999267578125,420.55999755859375,424.6600036621094,87453000
2023-10-05,IVV,426.2799987792969,427.2300109863281,423.0400085449219,426.3599853515625,4030400
2023-10-05,QQQ,359.739990234375,360.1499938964844,355.1400146484375,358.69000244140625,45897400
2023-10-05,SPY,424.3599853515625,425.3699951171875,421.1700134277344,424.5,70142700
2023-10-06,IVV,423.8699951171875,433.0199890136719,422.4599914550781,431.3699951171875,4153500
2023-10-06,QQQ,355.6499938964844,365.9100036621094,354.8500061035156,364.70001220703125,75049100
2023-10-06,SPY,421.9700012207031,431.1300048828125,420.6000061035156,429.5400085449219,113273300
2023-10-09,IVV,429.45001220703125,434.7900085449219,428.9200134277344,434.2099914550781,2675500
2023-10-09,QQQ,362.29998779296875,367.1099853515625,360.7799987792969,366.55999755859375,45304800
2023-10-09,SPY,427.5799865722656,432.8800048828125,427.010009765625,432.2900085449219,80374400
2023-10-10,IVV,434.8900146484375,439.1499938964844,434.4700012207031,436.4800109863281,4430000
2023-10-10,QQQ,366.8999938964844,371.2799987792969,366.3900146484375,368.5899963378906,46968800
2023-10-10,SPY,432.94000244140625,437.2200012207031,432.5299987792969,434.5400085449219,78607300
2023-10-11,IVV,437.6300048828125,438.5,435.1000061035156,438.3299865722656,3875600
2023-10-11,QQQ,369.94000244140625,371.4100036621094,368.19000244140625,371.2200012207031,38215100
2023-10-11,SPY,435.6400146484375,436.5799865722656,433.17999267578125,436.32000732421875,62451700
2023-10-12,IVV,438.9100036621094,439.2799987792969,433.1700134277344,435.70001220703125,4232300
2023-10-12,QQQ,371.7300109863281,373.739990234375,367.5,369.92999267578125,49587900
2023-10-12,SPY,436.95001220703125,437.3399963378906,431.2300109863281,433.6600036621094,81154200
2023-10-13,IVV,437.17999267578125,438.3800048828125,431.7900085449219,433.4100036621094,4041200
2023-10-13,QQQ,370.57000732421875,371.1600036621094,363.8599853515625,365.2799987792969,52469900
2023-10-13,SPY,435.2099914550781,436.45001220703125,429.8800048828125,431.5,95143100
2023-10-16,IVV,435.739990234375,439.0799865722656,435.5299987792969,437.9200134277344,4656900
2023-10-16,QQQ,366.6199951171875,370.4800109863281,366.4700012207031,369.4100036621094,44201100
2023-10-16,SPY,433.82000732421875,437.1400146484375,433.57000732421875,436.0400085449219,75433200
2023-10-17,IVV,434.7300109863281,440.04998779296875,434.3999938964844,438.04998779296875,4864000
2023-10-17,QQQ,365.80999755859375,369.9200134277344,363.6600036621094,368.20001220703125,50999100
2023-10-17,SPY,432.80999755859375,438.1400146484375,432.45001220703125,436.0199890136719,75324700
2023-10-18,IVV,436.1400146484375,437.0899963378906,430.9800109863281,432.30999755859375,7890000
2023-10-18,QQQ,365.6700134277344,367.9100036621094,362.0199890136719,363.3699951171875,54280500
2023-10-18,SPY,434.19000244140625,435.17999267578125,429.0899963378906,430.2099914550781,93559800
2023-10-19,IVV,432.8500061035156,434.75,427.6199951171875,428.3900146484375,10020200
2023-10-19,QQQ,364.80999755859375,366.0199890136719,359.1600036621094,359.9700012207031,72274200
